,temperature
January,12.022450038353572
February,11.941345214842142
March,12.278224400120715
April,13.506925310394285
May,15.545022147057145
June,19.39157976423572
July,22.458971296035713
August,23.380072457464287
September,21.52707563127857
October,18.18491690498571
November,14.944499424521426
December,13.262963431220715
