,temperature
January,23.711902872726668
February,23.648394775390003
March,23.42930094401
April,22.65219523111
May,19.790980021163328
June,17.27932332357
July,17.218550618490003
August,19.75753784180334
September,22.859996541336674
October,24.956538899739996
November,25.06446329752333
December,24.31051940917
