,temperature
January,25.166183471674998
February,24.85330963135
March,24.989021301275002
April,25.427536010725003
May,26.32929992675
June,27.0118408203
July,27.98471832275
August,28.729377746575
September,28.7964248657
October,27.92178344725
November,26.8628387451
December,25.853416442875
