,temperature
January,17.8442818778
February,20.342463902085715
March,24.649204799085712
April,28.992880684985714
May,33.73460170201428
June,38.541137695299994
July,39.82043892995715
August,39.29962158204285
September,36.08179146902857
October,30.490378243585717
November,24.1633998326
December,19.649557931085713
