,temperature
January,24.2325744629
February,23.711227417
March,23.52169799805
April,23.7218017578
May,24.2826690674
June,24.95240783695
July,26.0333099365
August,27.263122558600003
September,27.8080749512
October,27.6124420166
November,26.68388366695
December,25.2989654541
