,temperature
January,-1.6550066266743144
February,-2.9602190290182286
March,1.4021667480469795
April,6.742555454798857
May,12.486899239682858
June,17.791850062774284
July,22.373402622771433
August,21.27838570731429
September,14.911833844862855
October,7.862554059708857
November,3.2628452845988005
December,0.21498325892868864
