,temperature
January,12.560027251377027
February,14.496730495137836
March,18.404032114378378
April,21.472747802735135
May,25.896181673610815
June,29.17458859005405
July,32.048235919024314
August,32.02643069705407
September,28.47116171346756
October,23.069208093594593
November,16.670809359164867
December,13.515679436762163
