,temperature
January,22.48924382527292
February,22.47608311971251
March,22.03334617614375
April,21.385658264168743
May,21.101036071775
June,21.74335606893125
July,23.033580780025
August,24.82393201192292
September,25.883296966549995
October,25.04441769917501
November,24.111091613766664
December,22.96483993530417
