,temperature
January,24.216003418
February,23.7112426758
March,23.6420898438
April,23.9472045898
May,24.5191040039
June,25.1535339355
July,26.3152770996
August,27.5747070312
September,28.0469970703
October,27.7936706543
November,26.8644104004
December,25.4253845215
