,temperature
January,26.8707885742
February,27.83923339845
March,27.79664611815
April,26.951156616200002
May,25.15852355955
June,23.67832946775
July,22.600112915049998
August,22.11386108395
September,22.5174713135
October,23.18222045895
November,24.29096984865
December,25.6629333496
