,temperature
January,23.0722351074
February,23.8954162598
March,23.2122192383
April,21.7785949707
May,19.7388916016
June,18.2182312012
July,17.1724853516
August,16.7045593262
September,17.0328063965
October,17.827911377
November,19.6576843262
December,21.1805725098
