,temperature
January,24.36962890625
February,25.45849609375
March,25.481048584
April,24.42346191405
May,22.5450744629
June,20.770904541
July,19.9197845459
August,19.070159912100003
September,18.90092468265
October,19.7876586914
November,21.097686767600003
December,22.806808471700002
