,temperature
January,18.0162353516
February,17.6033935547
March,17.3059082031
April,18.2509460449
May,20.2728271484
June,23.3811035156
July,25.686920166
August,26.768157959
September,26.2092285156
October,24.0207214355
November,21.6458435059
December,19.4331970215
