,temperature
January,28.600214341105882
February,28.363787482764707
March,26.896105598
April,24.115789076876474
May,22.587818818923527
June,20.73739803538824
July,21.39595480524706
August,24.821032355823526
September,28.346257826864704
October,28.858238669005885
November,29.092170266535298
December,28.284553079035295
