,temperature
January,8.55236138237722
February,7.861596001518889
March,9.662636650934445
April,12.118264092337776
May,16.540846082888887
June,21.36625840928889
July,25.69652303058889
August,25.58315022786111
September,21.209081013994442
October,15.501259697816108
November,11.416336059573332
December,9.628446790901666
