,temperature
January,28.3461608887
February,28.8136901855
March,28.8021850586
April,28.7781677246
May,28.0807495117
June,27.1448669434
July,26.3535766602
August,26.1482849121
September,26.5323181152
October,26.9605407715
November,27.396484375
December,27.8609008789
