,temperature
January,-1.1894836425770001
February,-0.928924560547
March,2.4231392996644283
April,6.1107875279
May,11.163129534041428
June,15.791211809442858
July,21.48494611467143
August,22.269919259228573
September,15.807325090685714
October,8.570848737450001
November,3.0943472726027146
December,0.6557181222104286
