,temperature
January,27.029602050783335
February,27.74234517416667
March,27.506978352883333
April,26.152872721349997
May,23.8892923991
June,22.157699584966668
July,21.0903523763
August,20.774668375633336
September,21.304779052733334
October,22.28293863931667
November,24.214340209966668
December,25.781199137383336
