,temperature
January,-4.549063546316428
February,-6.902507237023571
March,-2.1018197195849853
April,4.719948904855
May,10.356604439878572
June,15.428338187078571
July,18.769880022321427
August,16.86625017437857
September,11.104182652070714
October,5.165418352398571
November,0.745954241071857
December,-2.8059605189734285
