,temperature
January,10.468050870030908
February,10.473826090492727
March,10.984941887128183
April,12.749884403113331
May,15.271220814106059
June,19.457715583566664
July,22.580267703893938
August,23.068853204903032
September,20.910724061909093
October,17.10053415008788
November,13.727246833564847
December,11.805543841742123
