,temperature
January,22.9660778045625
February,22.8562088012625
March,22.301168441762503
April,21.1129951477125
May,18.977136611937503
June,17.07881927490625
July,17.553316116337502
August,19.659639358499994
September,23.4051322937
October,26.836202621456245
November,25.76594924926875
December,23.2013683319
