,temperature
January,23.3110427856375
February,22.402980804437497
March,22.342498779287496
April,23.1897506713875
May,24.694675445562503
June,25.9532432556125
July,27.016002655024998
August,27.858989715575
September,28.017242431649997
October,27.3442268371375
November,25.919597625725
December,24.555114746099996
