,temperature
January,3.47752380371
February,2.6160888671849998
March,2.8644104003899997
April,4.527557373045
May,6.99417114258
June,10.272171020550001
July,12.557418823199999
August,12.02139282225
September,10.068405151365
October,7.285064697265
November,4.89321899414
December,3.68714904785
