,temperature
January,24.98931884765
February,25.005172729475
March,25.905784606925
April,26.661979675275
May,26.7826309204
June,26.72608184815
July,26.3890914917
August,26.575904846200004
September,27.156784057625
October,26.889236450174998
November,26.5645828247
December,25.835540771475003
