,temperature
January,28.3790283203
February,28.842010498
March,28.8057556152
April,28.784576416
May,28.0917663574
June,27.1739196777
July,26.4059753418
August,26.187286377
September,26.5646362305
October,27.0004577637
November,27.4237670898
December,27.8807678223
