,temperature
January,27.5440368652
February,27.7157897949
March,28.040802002
April,28.1807250977
May,27.1635131836
June,25.7887878418
July,24.6751098633
August,24.1870422363
September,24.3255004883
October,25.0201721191
November,26.1260681152
December,27.1793823242
