,temperature
January,-4.8432769775399995
February,-8.39034652710875
March,-4.50682449340875
April,2.47579574584875
May,7.919982910153749
June,13.509799957275
July,17.1332130432125
August,14.5926589965875
September,9.466682434077502
October,4.22266769409125
November,0.3910522460928751
December,-3.6908111572269506
