,temperature
January,27.6262512207
February,27.7301940918
March,27.7804870605
April,28.0634460449
May,27.7831420898
June,27.3208618164
July,26.4716491699
August,25.6399841309
September,25.6846618652
October,26.434753418
November,27.1319885254
December,27.4740905762
