,temperature
January,10.597007206512325
February,12.915778023851791
March,16.81261280604821
April,20.18958391462143
May,24.88807405744287
June,28.16550227574107
July,30.642687661298222
August,30.060167585103567
September,26.096961975100005
October,20.34055982316608
November,14.517795017785712
December,11.470000130791252
