,temperature
January,27.7098999023
February,27.8428649902
March,28.1712036133
April,28.273651123
May,27.2769775391
June,26.0006103516
July,24.9347229004
August,24.4085388184
September,24.5044250488
October,25.1220397949
November,26.218170166
December,27.327545166
