,temperature
January,13.1962280273
February,13.4583740234
March,14.1202087402
April,16.3877563477
May,19.6794128418
June,24.760345459
July,28.1281433105
August,28.581451416
September,25.9711608887
October,21.3168640137
November,17.1023254395
December,14.5783996582
