,temperature
January,-0.016216278076637614
February,0.1103706359876249
March,3.8797454833983753
April,9.2582550048975
May,14.169513702387501
June,18.421569824212497
July,21.0682182311875
August,21.313087463375
September,18.275001525887504
October,13.05689239500625
November,7.9048652648925
December,2.3468475341787496
