,temperature
January,19.947316487633334
February,20.909749348933335
March,21.693481445300005
April,21.755767822266666
May,21.876241048166666
June,22.821543375633336
July,23.840799967433338
August,24.505472819
September,24.40587361653333
October,22.99780273436667
November,20.677785237633334
December,19.78389485673333
