,temperature
January,21.9822518485
February,22.4617614746
March,24.986977713442855
April,27.20821271622857
May,28.416935512014284
June,28.83476475307143
July,29.32765415735714
August,28.71611676897143
September,27.1947893415
October,25.0694231306
November,23.577008928585713
December,22.461574009499998
