,temperature
January,24.012512207
February,23.7709960938
March,23.9770202637
April,24.4736633301
May,25.049407959
June,25.6413269043
July,26.8937683105
August,28.0223083496
September,28.0768737793
October,27.4983215332
November,26.6175231934
December,25.1699523926
