,temperature
January,3.742299397788333
February,2.8178710937516662
March,4.243377685546666
April,7.372141520183334
May,10.425201416026667
June,15.173350016266665
July,17.381556193050002
August,16.719996134433334
September,14.540501912433335
October,10.274500528973334
November,7.113520304361667
December,5.104329427083333
