,temperature
January,5.093612670900001
February,4.13872528076
March,6.2316665649425
April,9.2075958252
May,13.5168685913
June,18.893493652325
July,23.217384338375002
August,22.883361816400004
September,18.090446472175
October,11.962150573732501
November,8.2561035156175
December,6.6058807373075
