,temperature
January,-8.43936712091933
February,-7.276177524534804
March,-1.1985945268112999
April,6.5350770556225735
May,14.123946513026889
June,20.881159758761488
July,24.914217105576864
August,22.80321559433215
September,14.754089355468434
October,6.023394371850656
November,-1.036222599754771
December,-5.68031550635985
