,temperature
January,26.9504857042099
February,26.14300591362652
March,25.14921793619368
April,22.954294840495688
May,19.577446289063854
June,16.042210828991113
July,15.090521375867864
August,17.053786892359557
September,20.72028795030218
October,23.735485297307456
November,25.328897840710674
December,26.322816569008026
