,temperature
January,23.04148254394
February,25.14096069338
March,27.72042846678
April,29.58970336913
May,28.912487792970005
June,27.463146972660002
July,26.65858154299
August,26.646350097649997
September,26.163772583009994
October,24.968499755849997
November,23.522640991210004
December,21.94110717773
