,temperature
January,26.753852844250005
February,26.5087928772125
March,26.977504730225
April,28.013664245612496
May,28.816333770737497
June,28.497001647949997
July,28.062397003175
August,27.931713104262503
September,27.9807510375875
October,27.879245758037495
November,27.767673492437503
December,27.312900543199998
