,temperature
January,28.760023637263636
February,28.862709739000003
March,28.860201748936365
April,28.802581787118182
May,28.55668223988182
June,28.069682728145448
July,27.641360196209096
August,27.61026278409091
September,27.854567094272728
October,28.040380304509085
November,28.316081653945457
December,28.632551713436364
