,temperature
January,24.732080874234786
February,25.038564930782606
March,25.986548382299993
April,26.800802479613047
May,27.03213235606087
June,26.820916217308696
July,26.42059989596956
August,26.58317632260435
September,26.936187744139126
October,26.725949494739133
November,26.316735309108697
December,25.359088400134784
