,temperature
January,27.21601867675
February,27.682052612299998
March,28.1669616699
April,28.405685424799998
May,28.3337097168
June,27.83128356935
July,27.00172424315
August,26.4088439941
September,26.66011047365
October,27.1683654785
November,27.600646972649997
December,27.4592590332
