,temperature
January,0.9102644486862727
February,1.7599764737208181
March,4.843960848722273
April,7.936839710582728
May,12.591713645240002
June,17.12640380859091
July,21.457955100318177
August,21.25867254083636
September,16.389798251072726
October,10.458265824749091
November,5.058929443363637
December,2.444122314456909
