,temperature
January,-6.816047668460667
February,-6.8354746500675
March,-6.839721679685834
April,-3.339136759440583
May,2.4302139282236506
June,6.1394093831375
July,8.5092239379875
August,7.9789199829075015
September,4.7301279703775
October,1.4732106526696749
November,-2.2484868367514497
December,-6.404449462891417
