,temperature
January,23.56037764116364
February,22.895652077418184
March,23.66287508878182
April,25.155900435009087
May,26.92678833008182
June,28.14656205610909
July,29.27464710582728
August,29.618596857236366
September,29.14334106443636
October,27.590193314972733
November,25.95567460493637
December,24.64763849432727
