,temperature
January,28.6764017741
February,28.657775878899997
March,28.697550455733335
April,28.702575683600003
May,28.684326171866662
June,28.58236694336667
July,28.410135904933338
August,28.3621114095
September,28.489278157533334
October,28.395314534500002
November,28.39229329426667
December,28.446431477866668
