,temperature
January,11.5981547038
February,14.7052408854
March,20.176666259766666
April,24.7526550293
May,30.365763346333335
June,36.93137613933333
July,40.8230082194
August,39.895884195966666
September,34.47869873046667
October,26.485361735033337
November,17.467549641933335
December,12.679423014333333
