,temperature
January,11.652146559496922
February,12.514214148884616
March,14.682316706738458
April,17.047008807838463
May,21.134192833538464
June,24.93781221830769
July,28.6546513484
August,28.032696063692303
September,24.314356877253843
October,19.170600304230774
November,15.138925405646157
December,12.693479097800001
