,temperature
January,28.224256243028574
February,28.655417306071424
March,28.59031023298572
April,28.00024414061429
May,26.41142926898571
June,24.992074148985715
July,24.103816441128572
August,23.84516688754286
September,24.339808872771425
October,25.129268101285714
November,26.36254446844286
December,27.39038085938572
