,temperature
January,27.960683186833332
February,27.701385498033332
March,27.8727620443
April,28.195770263666663
May,28.56478881833333
June,28.81645711263333
July,28.730397542333332
August,28.6069844564
September,28.469401041666668
October,28.18076578776667
November,28.21914672853333
December,28.356496175133334
