,temperature
January,15.6993103027
February,17.6786804199
March,20.0331726074
April,23.1134033203
May,25.9819335938
June,27.8005065918
July,28.1989440918
August,27.7934570312
September,25.6571655273
October,23.6044311523
November,20.0126647949
December,15.1879577637
