,temperature
January,17.269706726067856
February,17.283853803360717
March,16.14160156249286
April,14.347700936459287
May,12.344506399970715
June,10.973786490305002
July,10.207114083426786
August,10.192769731800718
September,10.921519688195001
October,11.636740548263932
November,13.229851858957499
December,15.290009634835712
