,temperature
January,15.616694132500003
February,16.832412719716665
March,18.93595377605
April,22.163614908866666
May,25.180918375650005
June,27.51342773436667
July,28.22646077473333
August,27.67388916015
September,26.088175455716666
October,23.672836303716664
November,20.705474853516666
December,16.5864868164
