,temperature
January,-5.787686231663025
February,-8.213539681781782
March,-6.605748618525233
April,-1.8062141232375364
May,3.524727425923633
June,9.48235562952073
July,11.079493825028049
August,9.193494098942928
September,5.617373582791951
October,1.1113698075448024
November,-2.7186204863759027
December,-5.13304026533839
