,temperature
January,19.439766623749996
February,21.210460316059095
March,24.03542535955
April,26.978424072263635
May,30.032376376059087
June,32.31685430351818
July,31.74174915661364
August,31.137646761804547
September,30.67483659223636
October,27.061760642309093
November,23.507214632909093
December,20.45330255682273
