,temperature
January,22.380767822258335
February,24.34532419840833
March,27.055414835625
April,29.269119262683333
May,30.905484517408336
June,32.04682668049167
July,32.183430989583336
August,31.619636535633333
September,31.59187316894166
October,28.81722513835834
November,25.585899353008333
December,23.07232920328333
