,temperature
January,28.5616760254
February,28.8561096191
March,28.8450622559
April,28.9082946777
May,28.6962280273
June,28.3628845215
July,27.7701721191
August,27.5948181152
September,27.8018798828
October,28.0309753418
November,28.1579284668
December,28.2728881836
