,temperature
January,3.228951590402857
February,2.0440019880027145
March,3.4523664202000006
April,6.3876342773457155
May,9.591138567251429
June,14.394605364128571
July,16.323468889514288
August,15.539415631985717
September,13.598013741628572
October,9.961103166851428
November,7.017896379742857
December,4.7735988072
