,temperature
January,19.8240966797
February,20.612319946299998
March,21.2612609863
April,21.4507141113
May,21.244613647450002
June,22.5528717041
July,23.88163757325
August,24.64782714845
September,24.01596069335
October,22.02374267575
November,20.4087219238
December,19.68434143065
