,temperature
January,27.00579833985
February,27.8962554932
March,27.960067749
April,27.047164917
May,25.302368164100002
June,24.23776245115
July,23.36097717285
August,22.599533081049998
September,22.95703125
October,23.6346282959
November,24.4651184082
December,25.723297119149997
