,temperature
January,26.21504647391429
February,27.61858476910714
March,28.004911150242858
April,27.294825962607142
May,26.044381277892853
June,25.34017944335714
July,24.95895821707857
August,24.428423200335715
September,24.395601545057144
October,24.610549926764286
November,25.045514787935712
December,25.65728541784286
