,temperature
January,22.6284484863
February,23.6017456055
March,23.9649047852
April,23.7903747559
May,22.137878418
June,20.533782959
July,19.3531188965
August,18.6733703613
September,18.4699401855
October,18.8844909668
November,19.8339233398
December,21.1674194336
